UPCMasterId,UPC,UPCName,BrandCategory,Proc_UPCName,Proc_UPCName1,Proc_UPCName2,IsUPCFuzzy,IsUPCFuzzyOld,IsUPCFuzzyNew,IsUPCNew,LastUpdatedUserId,Created
1189,81829001393,Chob Grk Blbry Oat Yg,NULL,CHOBANI OATS BLUEBERRY YOGURT RFG 1 CT 5.3 OZ ,Chob Grk Blbry Oat Yg,Chob Grk Blbry Oat Yg,0,0,1,0,ElvnDgtIRIMtch,29:46.5
1190,81829001394,Chobani Greek Yogurt Oats Yogurt with Steel Cut Oats Cranberry Low Fat 5.3 OZ CUP,NULL,CHOBANI OATS CRANBERRY YOGURT RFG 1 CT 5.3 OZ ,Chobani Greek Yogurt Oats Yogurt with Steel Cut Oats Cranberry Low Fat 5.3 OZ CUP,Chobani Greek Yogurt Oats Yogurt with Steel Cut Oats Cranberry Low Fat 5.3 OZ CUP,0,0,1,0,ElvnDgtIRIMtch,29:46.5
3456,3800076862,Kel Cocoa Krispies,NULL,KELL COCOA KRISPIES 15.5 OZ,Kel Cocoa Krispies,Kel Cocoa Krispies,0,0,1,0,FirstIRIMtch,29:46.5
3457,3800000110,Kel Corn Flakes,NULL,KELL CORN FLAKES 12 OZ,Kel Corn Flakes,Kel Corn Flakes,0,0,1,0,FirstIRIMtch,29:46.5
2191,60418311120,Frontera Gourmet Mexican Chunky Tomato Salsa Medium All Natural 16 OZ JAR,NULL,FRNTRA MED CHNKY TOM SLSA 16 OZ,Frontera Gourmet Mexican Chunky Tomato Salsa Medium All Natural 16 OZ JAR,Frontera Gourmet Mexican Chunky Tomato Salsa Medium All Natural 16 OZ JAR,0,0,1,0,FirstIRIMtch,29:46.5
3461,3800039111,Kel Corn Pops,NULL,KELL CORN POPS 17.2 OZ,Kel Corn Pops,Kel Corn Pops,0,0,1,0,FirstIRIMtch,29:46.5
3463,3800063560,Kellogg's Corn Pops Cereal Cup 1.5 OZ PKG,NULL,KELL CORN POPS CUP 1.5 OZ,Kellogg's Corn Pops Cereal Cup 1.5 OZ PKG,Kellogg's Corn Pops Cereal Cup 1.5 OZ PKG,0,0,1,0,FirstIRIMtch,29:46.5
2197,60418318020,Frontera Tortilla Chips Blue Corn 100% Natural 10 OZ BAG,NULL,FRONTERA TORTILLA CHIP ORIGINAL BAG 10 OZ - 0604183180201,Frontera Tortilla Chips Blue Corn 100% Natural 10 OZ BAG,Frontera Tortilla Chips Blue Corn 100% Natural 10 OZ BAG,0,0,1,0,ElvnDgtIRIMtch,29:46.5
3467,3800078612,Kellogg's Crunchy Nut Cereal Golden Honey Nut Flakes 13.2 OZ BOX,NULL,KELLOGGS CRUNCHY NUT CORN FLAKE HONEY NUT 1 CT 13.2 OZ ,Kellogg's Crunchy Nut Cereal Golden Honey Nut Flakes 13.2 OZ BOX,Kellogg's Crunchy Nut Cereal Golden Honey Nut Flakes 13.2 OZ BOX,0,0,1,0,FirstIRIMtch,29:46.5
140,8912526000,Ancient Harvest Quinoa Pasta Rotelle Gluten Free Organic 8 OZ BOX,NULL,Ancient Harvest Quinoa Pasta Rotelle Gluten Free Organic 8 OZ BOX,Ancient Harvest Quinoa Pasta Rotelle Gluten Free Organic 8 OZ BOX,Ancient Harvest Quinoa Pasta Rotelle Gluten Free Organic 8 OZ BOX,1,1,0,0,Admin0809,29:46.5
141,8912527000,Ancient Harvest Quinoa Pasta Shells Gluten Free Organic 8 OZ BOX,NULL,Ancient Harvest Quinoa Pasta Shells Gluten Free Organic 8 OZ BOX,Ancient Harvest Quinoa Pasta Shells Gluten Free Organic 8 OZ BOX,Ancient Harvest Quinoa Pasta Shells Gluten Free Organic 8 OZ BOX,1,1,0,0,Admin0809,29:46.5
142,8912525000,Ancient Harvest Quinoa Pasta Spaghetti Gluten Free Organic 8 OZ BOX,NULL,Ancient Harvest Quinoa Pasta Spaghetti Gluten Free Organic 8 OZ BOX,Ancient Harvest Quinoa Pasta Spaghetti Gluten Free Organic 8 OZ BOX,Ancient Harvest Quinoa Pasta Spaghetti Gluten Free Organic 8 OZ BOX,1,1,0,0,Admin0809,29:46.5
1191,89470001007,Chob Grk 0 Plain,NULL,CHOBANI PLAIN YOGURT RFG 1 CT 16 OZ ,Chob Grk 0 Plain,Chob Grk 0 Plain,0,0,1,0,ElvnDgtIRIMtch,29:46.5
1196,81829001363,Chobani Indulgent Greek Yogurt Mint Dark Chocolate Chunk - 4 ct 14 OZ PKG,NULL,CHOBANI INDULGENT INDL MNT & DRK CHCL YOGURT RFG 4 CT 14 OZ ,Chobani Indulgent Greek Yogurt Mint Dark Chocolate Chunk - 4 ct 14 OZ PKG,Chobani Indulgent Greek Yogurt Mint Dark Chocolate Chunk - 4 ct 14 OZ PKG,0,0,1,0,ElvnDgtIRIMtch,29:46.5
1199,81829001314,Chob Smp100 Blueberry,NULL,CHOBANI SIMPLY 100 BLUEBERRY YOGURT RFG 1 CT 5.3 OZ ,Chob Smp100 Blueberry,Chob Smp100 Blueberry,0,0,1,0,ElvnDgtIRIMtch,29:46.5
1202,81829001313,Chob Smp100 Strawbrry,NULL,CHOBANI SIMPLY 100 STRAWBERRY YOGURT RFG 1 CT 5.3 OZ ,Chob Smp100 Strawbrry,Chob Smp100 Strawbrry,0,0,1,0,ElvnDgtIRIMtch,29:46.5
1206,81829001420,Chob Grk 100 Rsp Lem,NULL,CHOBANI SIMPLY 100 RASPBERRY LEMON YOGURT RFG 1 CT 5.3 OZ ,Chob Grk 100 Rsp Lem,Chob Grk 100 Rsp Lem,0,0,1,0,ElvnDgtIRIMtch,29:46.5
1207,81829001419,Chobani Simply 100 Greek Blended Yogurt Tropical Citrus Non Fat 5.3 OZ CUP,NULL,CHOBANI SIMPLY 100 TROPICAL CITRUS YOGURT RFG 1 CT 5.3 OZ ,Chobani Simply 100 Greek Blended Yogurt Tropical Citrus Non Fat 5.3 OZ CUP,Chobani Simply 100 Greek Blended Yogurt Tropical Citrus Non Fat 5.3 OZ CUP,0,0,1,0,ElvnDgtIRIMtch,29:46.5
1210,71627002001,Chocolove Almonds Salted Dark Chocolate Covered 55% Cocoa 3 OZ BOX,NULL,CHOCOLOVE DRK CHCLT SLTD ALMND BOX 1 CT 3 OZ ,Chocolove Almonds Salted Dark Chocolate Covered 55% Cocoa 3 OZ BOX,Chocolove Almonds Salted Dark Chocolate Covered 55% Cocoa 3 OZ BOX,0,0,1,0,ElvnDgtIRIMtch,29:46.5
1211,71627002003,Chocolove Peanuts Honey Roasted Milk Chocolate Covered 33% Cocoa 3 OZ BOX,NULL,CHOCOLOVE MLK CHCL HNY RST PNT BOX 1 CT 3 OZ ,Chocolove Peanuts Honey Roasted Milk Chocolate Covered 33% Cocoa 3 OZ BOX,Chocolove Peanuts Honey Roasted Milk Chocolate Covered 33% Cocoa 3 OZ BOX,0,0,1,0,ElvnDgtIRIMtch,29:46.5
1212,1820799003,Cicero Beverage Co. Chicago Style Cherry Cola 12 OZ BTL,NULL,CICERO BEVERAGE CO SODA CHERRY COLA GLASS BOTTLE 1 CT 12 OZ ,Cicero Beverage Co. Chicago Style Cherry Cola 12 OZ BTL,Cicero Beverage Co. Chicago Style Cherry Cola 12 OZ BTL,0,0,1,0,FirstIRIMtch,29:46.5
1216,1820799007,Cicero Beverage Co. Root Beer Salted Caramel 12 OZ BTL,NULL,CICERO BEVERAGE CO SODA ROOT BEER GLASS BOTTLE 1 CT 12 OZ ,Cicero Beverage Co. Root Beer Salted Caramel 12 OZ BTL,Cicero Beverage Co. Root Beer Salted Caramel 12 OZ BTL,0,0,1,0,FirstIRIMtch,29:46.5
1217,86254300000,CJK Granola Original Vanilla Maple Cinnamon Paleo 12 OZ BAG,NULL,CJK FOODS GRANOLA MIX REGULAR 1 CT 12 OZ ,CJK Granola Original Vanilla Maple Cinnamon Paleo 12 OZ BAG,CJK Granola Original Vanilla Maple Cinnamon Paleo 12 OZ BAG,0,0,1,0,ElvnDgtIRIMtch,29:46.5
1219,1480051324,Motts Clamato,NULL,CLMTO TOMATO COCKTAIL 32 FO,Motts Clamato,Motts Clamato,0,0,1,0,FirstIRIMtch,29:46.5
1222,68826704790,Clear Splash Berry Pomegranate Sparkling Water Beverage 1 LTR BTL,NULL,PRIVATE LABEL POMEGRANTE BERRY SPARKLING WATER PLASTIC BOTTLE 1 CT 33.8 OZ ,Clear Splash Berry Pomegranate Sparkling Water Beverage 1 LTR BTL,Clear Splash Berry Pomegranate Sparkling Water Beverage 1 LTR BTL,0,0,1,0,ElvnDgtIRIMtch,29:46.5
135,8912517000,Ancient Harvest Quinoa Inca Red Wheat & Gluten Free Organic 12 OZ BOX,NULL,ANCT HRV RED QUINOA 12 OZ,Ancient Harvest Quinoa Inca Red Wheat & Gluten Free Organic 12 OZ BOX,Ancient Harvest Quinoa Inca Red Wheat & Gluten Free Organic 12 OZ BOX,0,0,1,0,FirstIRIMtch,29:46.5
1179,89470001012,Chob Grk 0 Raspberry,NULL,CHBN RASPBERRY GREEK YGRT 5.3 OZ,Chob Grk 0 Raspberry,Chob Grk 0 Raspberry,0,0,1,0,FirstIRIMtch,29:46.5
1181,89470001004,Chob Grk 0 Strawbrry,NULL,CHBN FOB STRWBRY GRK YGRT 5.3 OZ,Chob Grk 0 Strawbrry,Chob Grk 0 Strawbrry,0,0,1,0,FirstIRIMtch,29:46.5
2190,2840033728,Fritos Scoops Corn Chips (18 Oz),Mainstream,FRITOS SCOOPS CORN CHIPS 18 OZ,Fritos Scoops Party Size Corn Chips 18 Ounce Plastic Bag,Fritos Scoops Party Size Corn Chips 8 Ounce Plastic Bag,0,0,1,0,FirstIRIMtch,29:46.5
2195,60418311130,Frontera Gourmet Mexican Mango Key Lime Salsa Medium All Natural 16 OZ JAR,NULL,FRONTERA SALSA MANGO KEY LIME MEDIUM GLASS JAR 16 OZ ,Frontera Gourmet Mexican Mango Key Lime Salsa Medium All Natural 16 OZ JAR,Frontera Gourmet Mexican Mango Key Lime Salsa Medium All Natural 16 OZ JAR,0,0,1,0,ElvnDgtIRIMtch,29:46.5
139,8912521000,Ancient Harvest Quinoa Pasta Penne Gluten Free Organic 8 OZ BOX,NULL,Ancient Harvest Quinoa Pasta Penne Gluten Free Organic 8 OZ BOX,Ancient Harvest Quinoa Pasta Penne Gluten Free Organic 8 OZ BOX,Ancient Harvest Quinoa Pasta Penne Gluten Free Organic 8 OZ BOX,1,1,0,0,Admin0809,29:46.5
1192,89470001001,Chob Grk 0 Plain,NULL,CHBN NF PLAIN YOGURT 5.3 OZ,Chob Grk 0 Plain,Chob Grk 0 Plain,0,0,1,0,FirstIRIMtch,29:46.5
3462,3800039116,Kel Corn Pops,NULL,KELLOGGS CORN POPS CORN POP REGULAR 1 CT 9.2 OZ ,Kel Corn Pops,Kel Corn Pops,0,0,1,0,FirstIRIMtch,29:46.5
2196,60418311050,Frontera Gourmet Mexican Tomatillo Salsa Medium All Natural 16 OZ JAR,NULL,FRNTRA TOMATILLO SALSA 16 OZ,Frontera Gourmet Mexican Tomatillo Salsa Medium All Natural 16 OZ JAR,Frontera Gourmet Mexican Tomatillo Salsa Medium All Natural 16 OZ JAR,0,0,1,0,FirstIRIMtch,29:46.5
3464,3800004530,Kel Cracklin Oat Bran,NULL,KELL CRACKLIN OAT BRAN 17 OZ,Kel Cracklin Oat Bran,Kel Cracklin Oat Bran,0,0,1,0,FirstIRIMtch,29:46.5
3466,3800051957,Kellogg's Crunchy Nut Cereal Golden Honey Nut Flakes 13.2 OZ BOX,NULL,KELLOGGS CRUNCHY NUT CORN FLAKE HONEY NUT 1 CT 14.1 OZ ,Kellogg's Crunchy Nut Cereal Golden Honey Nut Flakes 13.2 OZ BOX,Kellogg's Crunchy Nut Cereal Golden Honey Nut Flakes 13.2 OZ BOX,0,0,1,0,FirstIRIMtch,29:46.5
143,8912550100,Ancient Harvest Quinoa Supergrain Mac & Cheese Gluten Free Organic 6.5 OZ BOX,NULL,Ancient Harvest Quinoa Supergrain Mac & Cheese Gluten Free Organic 6.5 OZ BOX,Ancient Harvest Quinoa Supergrain Mac & Cheese Gluten Free Organic 6.5 OZ BOX,Ancient Harvest Quinoa Supergrain Mac & Cheese Gluten Free Organic 6.5 OZ BOX,1,1,0,0,AdminMtch421,29:46.5
1194,89470001002,Chob Grk 0 Vanilla,NULL,CHBN VANILLA GREEK YOGURT 5.3 OZ,Chob Grk 0 Vanilla,Chob Grk 0 Vanilla,0,0,1,0,FirstIRIMtch,29:46.5
1198,81829001318,Chob Smp100 Blk Chrry,NULL,CHOBANI SIMPLY 100 BLACK CHERRY YOGURT RFG 1 CT 5.3 OZ ,Chob Smp100 Blk Chrry,Chob Smp100 Blk Chrry,0,0,1,0,ElvnDgtIRIMtch,29:46.5
1193,89470001031,Chob Grk 4 Plain,NULL,CHOBANI PLAIN YOGURT RFG 1 CT 5.3 OZ ,Chob Grk 4 Plain,Chob Grk 4 Plain,0,0,1,0,ElvnDgtIRIMtch,29:46.5
1195,81829001362,Chobani Indulgent Greek Yogurt Banana & Dark Chocolate - 4 ct 14 OZ PKG,NULL,CHOBANI INDULGENT INDL BN & DRK CHCL YOGURT RFG 4 CT 14 OZ ,Chobani Indulgent Greek Yogurt Banana & Dark Chocolate - 4 ct 14 OZ PKG,Chobani Indulgent Greek Yogurt Banana & Dark Chocolate - 4 ct 14 OZ PKG,0,0,1,0,ElvnDgtIRIMtch,29:46.5
1197,81829001364,Chobani Indulgent Greek Yogurt Raspberry & Dark Chocolate - 4 ct 14 OZ PKG,NULL,CHOBANI INDULGENT RASPBRRY & DRK CHCLT YOGURT RFG 4 CT 14 OZ ,Chobani Indulgent Greek Yogurt Raspberry & Dark Chocolate - 4 ct 14 OZ PKG,Chobani Indulgent Greek Yogurt Raspberry & Dark Chocolate - 4 ct 14 OZ PKG,0,0,1,0,ElvnDgtIRIMtch,29:46.5
1200,81829001315,Chob Smp100 Peach,NULL,CHOBANI SIMPLY 100 PEACH YOGURT RFG 1 CT 5.3 OZ ,Chob Smp100 Peach,Chob Smp100 Peach,0,0,1,0,ElvnDgtIRIMtch,29:46.5
1201,81829001333,Chob Smp100 Pineapple,NULL,CHOBANI SIMPLY 100 PINEAPPLE YOGURT RFG 1 CT 5.3 OZ ,Chob Smp100 Pineapple,Chob Smp100 Pineapple,0,0,1,0,ElvnDgtIRIMtch,29:46.5
1215,1820799002,Cicero Beverage Co. Chicago Style Sour Cherry Soda 12 OZ BTL,NULL,CICERO BEVERAGE CO SODA SOUR CHERRY GLASS BOTTLE 1 CT 12 OZ ,Cicero Beverage Co. Chicago Style Sour Cherry Soda 12 OZ BTL,Cicero Beverage Co. Chicago Style Sour Cherry Soda 12 OZ BTL,0,0,1,0,FirstIRIMtch,29:46.5
1220,7582281003,Classique Fare Belgian Waffle Mix 16 OZ BOX,NULL,CLASSIQUE FARE BELGIAN WAFFLE MIX CARDBOARD BOX SHELF STABLE 16 OZ ,Classique Fare Belgian Waffle Mix 16 OZ BOX,Classique Fare Belgian Waffle Mix 16 OZ BOX,0,0,1,0,FirstIRIMtch,29:46.5
1203,81829001316,Chob Smp100 Vanilla,NULL,CHOBANI SIMPLY 100 VANILLA YOGURT RFG 1 CT 5.3 OZ ,Chob Smp100 Vanilla,Chob Smp100 Vanilla,0,0,1,0,ElvnDgtIRIMtch,29:46.5
1208,71627002004,Chocolove Almond Toffee Dark Chocolate Covered 55% Cocoa 3 OZ BOX,NULL,CHOCOLOVE DARK CHCLT ALMND TFF BOX 1 CT 3 OZ ,Chocolove Almond Toffee Dark Chocolate Covered 55% Cocoa 3 OZ BOX,Chocolove Almond Toffee Dark Chocolate Covered 55% Cocoa 3 OZ BOX,0,0,1,0,ElvnDgtIRIMtch,29:46.5
1209,71627002002,Chocolove Almonds Honey Roasted Milk Chocolate Covered 33% Cocoa 3 OZ BOX,NULL,CHOCOLOVE MLK CHCL HNY RST ALM PAPER & FOIL WRAPPED 1 CT 3 OZ ,Chocolove Almonds Honey Roasted Milk Chocolate Covered 33% Cocoa 3 OZ BOX,Chocolove Almonds Honey Roasted Milk Chocolate Covered 33% Cocoa 3 OZ BOX,0,0,1,0,ElvnDgtIRIMtch,29:46.5
1213,1820799005,Cicero Beverage Co. Chicago Style Cream Soda 12 OZ BTL,NULL,Cicero Beverage Co. Chicago Style Cream Soda 12 OZ BTL,Cicero Beverage Co. Chicago Style Cream Soda 12 OZ BTL,Cicero Beverage Co. Chicago Style Cream Soda 12 OZ BTL,1,1,0,0,AdminMtch421,29:46.5
1214,1820799006,Cicero Beverage Co. Chicago Style Root Beer 12 OZ BTL,NULL,CICERO BEVERAGE CO SODA ROOT BEER GLASS BOTTLE 1 CT 12 OZ ,Cicero Beverage Co. Chicago Style Root Beer 12 OZ BTL,Cicero Beverage Co. Chicago Style Root Beer 12 OZ BTL,0,0,1,0,FirstIRIMtch,29:46.5
1218,86254300001,CJK Granola Original Vanilla Maple Cinnamon Paleo 5 OZ BAG,NULL,CJK Granola Original Vanilla Maple Cinnamon Paleo 5 OZ BAG,CJK Granola Original Vanilla Maple Cinnamon Paleo 5 OZ BAG,CJK Granola Original Vanilla Maple Cinnamon Paleo 5 OZ BAG,1,1,0,0,AdminMtch421,29:46.5
3473,3800043426,Kellogg's FiberPlus Antioxidants Chewy Bars Dark Chocolate Almond - 5 ct 6.3 OZ BOX,NULL,KELLOGGS FIBER PLUS DARK CHOCOLATE DARK CHOC ALMOND CHEWY 5 CT 6.3 OZ ,Kellogg's FiberPlus Antioxidants Chewy Bars Dark Chocolate Almond - 5 ct 6.3 OZ BOX,Kellogg's FiberPlus Antioxidants Chewy Bars Dark Chocolate Almond - 5 ct 6.3 OZ BOX,0,0,1,0,FirstIRIMtch,29:46.5
2208,1906300091,Fruit2O Mixed Berry Flavored Sparkling Water Beverage 17 OZ BTL,NULL,FRUIT2O MIXED BERRY SPARKLING PURIFD WTR PLASTIC BOTTLE 1 CT 17 OZ ,Fruit2O Mixed Berry Flavored Sparkling Water Beverage 17 OZ BTL,Fruit2O Mixed Berry Flavored Sparkling Water Beverage 17 OZ BTL,0,0,1,0,FirstIRIMtch,29:46.5
3477,3800039120,Kel Froot Loops,NULL,KELL FROOT LOOPS 17 OZ,Kel Froot Loops,Kel Froot Loops,0,0,1,0,FirstIRIMtch,29:46.5
3480,3800078174,Kellogg's Froot Loops Cereal Treasures 10.5 OZ BOX,NULL,KELLOGGS FROOT LOOPS TREASURES MULTI GRAIN ASSORTED FRUIT 1 CT 10.5 OZ ,Kellogg's Froot Loops Cereal Treasures 10.5 OZ BOX,Kellogg's Froot Loops Cereal Treasures 10.5 OZ BOX,0,0,1,0,FirstIRIMtch,29:46.5
3483,3800031838,Kellogg's Frosted Flakes Cereal 15 OZ BOX,NULL,KELLOGGS FROSTED FLAKES CORN FLAKE REGULAR 1 CT 17 OZ ,Kellogg's Frosted Flakes Cereal 15 OZ BOX,Kellogg's Frosted Flakes Cereal 15 OZ BOX,0,0,1,0,FirstIRIMtch,29:46.5
3484,3800059655,Kel Frosted Flakes,NULL,KELL FROSTED FLAKES 15 OZ,Kel Frosted Flakes,Kel Frosted Flakes,0,0,1,0,FirstIRIMtch,29:46.5
3485,3800001527,Kellogg's Frosted Flakes Cereal 19 OZ BOX,NULL,KELLOGGS FROSTED FLAKES CORN FLAKE REGULAR VALUE NOT AVAILABLE 1 CT 25 OZ - 0038000015271,Kellogg's Frosted Flakes Cereal 19 OZ BOX,Kellogg's Frosted Flakes Cereal 19 OZ BOX,0,0,1,0,FirstIRIMtch,29:46.5
1221,68826704779,Clear Splash Acai Blueberry Sparkling Water Beverage 1 LTR BTL,NULL,PRIVATE LABEL ACAI BLUEBERRY SPARKLING WATER PLASTIC BOTTLE 1 CT 33.8 OZ ,Clear Splash Acai Blueberry Sparkling Water Beverage 1 LTR BTL,Clear Splash Acai Blueberry Sparkling Water Beverage 1 LTR BTL,0,0,1,0,ElvnDgtIRIMtch,29:46.5
3459,3800000120,Kel Cornflakes,NULL,KELL CORN FLAKES 18 OZ,Kel Cornflakes,Kel Cornflakes,0,0,1,0,FirstIRIMtch,29:46.5
3475,3800076546,Kel-Fp Protein Peanut,NULL,KELLOGGS FIBER PLUS COATED PEANUT CHEWY 5 CT 7 OZ ,Kel-Fp Protein Peanut,Kel-Fp Protein Peanut,0,0,1,0,FirstIRIMtch,29:46.5
2201,60543138202,Froose Fruit Flavored Gummy Snacks Assorted - 5 ct 4.5 OZ PKG,NULL,FROOSE PIECE ANIMAL ASSORTED FRUIT 4.5 OZ 5 CT ,Froose Fruit Flavored Gummy Snacks Assorted - 5 ct 4.5 OZ PKG,Froose Fruit Flavored Gummy Snacks Assorted - 5 ct 4.5 OZ PKG,0,0,1,0,ElvnDgtIRIMtch,29:46.5
2205,1906300099,Fruit 2 O Lime Bluebr,NULL,FRUIT2O LIME TWISTS BLUEBERRY LIME SPARKLING WATER PLASTIC BOTTLE 1 CT 17 OZ ,Fruit 2 O Lime Bluebr,Fruit 2 O Lime Bluebr,0,0,1,0,FirstIRIMtch,29:46.5
3478,3800039125,Kel Froot Loops,NULL,KELLOGGS FROOT LOOPS MULTI GRAIN RING FRUIT 1 CT 8.7 OZ ,Kel Froot Loops,Kel Froot Loops,0,0,1,0,FirstIRIMtch,29:46.5
3479,3800063530,Kellogg's Froot Loops Cereal Cup 1.5 OZ PKG,NULL,KELL FROOT LOOPS CUP 1.5 OZ,Kellogg's Froot Loops Cereal Cup 1.5 OZ PKG,Kellogg's Froot Loops Cereal Cup 1.5 OZ PKG,0,0,1,0,FirstIRIMtch,29:46.5
144,8912512000,Ancient Harvest Quinoa Traditional 100% Whole Grain Organic 12 OZ BOX,NULL,ANCT HRV TRADITNL QUINOA 14.4 OZ,Ancient Harvest Quinoa Traditional 100% Whole Grain Organic 12 OZ BOX,Ancient Harvest Quinoa Traditional 100% Whole Grain Organic 12 OZ BOX,0,0,1,0,FirstIRIMtch,29:46.5
1204,81829001390,Chob Smp100 Keylime,NULL,CHOBANI SIMPLY 100 KEY LIME YOGURT RFG 1 CT 5.3 OZ ,Chob Smp100 Keylime,Chob Smp100 Keylime,0,0,1,0,ElvnDgtIRIMtch,29:46.5
1205,81829001389,Chob Smp100 Pnpl Cnut,NULL,CHOBANI SIMPLY 100 PINEAPPLE COCONUT YOGURT RFG 1 CT 5.3 OZ ,Chob Smp100 Pnpl Cnut,Chob Smp100 Pnpl Cnut,0,0,1,0,ElvnDgtIRIMtch,29:46.5
3468,3800078615,Kellogg's Crunchy Nut Cereal Roasted Nut & Honey O's 9.8 OZ BOX,NULL,KELLOGGS CRUNCHY NUT CORN AND OAT RING HONEY NUT 1 CT 9.8 OZ ,Kellogg's Crunchy Nut Cereal Roasted Nut & Honey O's 9.8 OZ BOX,Kellogg's Crunchy Nut Cereal Roasted Nut & Honey O's 9.8 OZ BOX,0,0,1,0,FirstIRIMtch,29:46.5
2198,60418318050,Frontera Tortilla Chips Lime + Sea Salt 100% Natural 10 OZ BAG,NULL,FRONTERA TORTILLA CHIP LIME WITH SEA SALT BAG 10 OZ ,Frontera Tortilla Chips Lime + Sea Salt 100% Natural 10 OZ BAG,Frontera Tortilla Chips Lime + Sea Salt 100% Natural 10 OZ BAG,0,0,1,0,ElvnDgtIRIMtch,29:46.5
2199,60418318010,Frontera Tortilla Chips Thick + Crunchy 100% Natural 12 OZ BAG,NULL,FRONTERA TORTILLA CHIP ORIGINAL BAG 12 OZ ,Frontera Tortilla Chips Thick + Crunchy 100% Natural 12 OZ BAG,Frontera Tortilla Chips Thick + Crunchy 100% Natural 12 OZ BAG,0,0,1,0,ElvnDgtIRIMtch,29:46.5
2203,87277400304,FRS Healthy Energy Apricot Nectarine Drink 11.5 OZ CAN,NULL,FRS HEALTHY ENERGY ENERGY DRINK APRICOT NECTARINE REGULAR 1 CT 11.5 OZ ,FRS Healthy Energy Apricot Nectarine Drink 11.5 OZ CAN,FRS Healthy Energy Apricot Nectarine Drink 11.5 OZ CAN,0,0,1,0,ElvnDgtIRIMtch,29:46.5
3469,3800052734,Kellogg's FiberPlus Antioxidants Chewy Bars Caramel Coconut Fudge - 5 ct 6.3 OZ BOX,NULL,KELLOGGS FIBER PLUS COATED CARAMEL CCNT FUDGE CHEWY 5 CT 6.3 OZ ,Kellogg's FiberPlus Antioxidants Chewy Bars Caramel Coconut Fudge - 5 ct 6.3 OZ BOX,Kellogg's FiberPlus Antioxidants Chewy Bars Caramel Coconut Fudge - 5 ct 6.3 OZ BOX,0,0,1,0,FirstIRIMtch,29:46.5
3470,3800050912,Kellogg's FiberPlus Antioxidants Chewy Bars Chocolate Chip - 10 ct 12.6 OZ BOX,NULL,KELLOGGS FIBER PLUS CHOCOLATE CHOCOLATE CHIP CHEWY 10 CT 12.6 OZ ,Kellogg's FiberPlus Antioxidants Chewy Bars Chocolate Chip - 10 ct 12.6 OZ BOX,Kellogg's FiberPlus Antioxidants Chewy Bars Chocolate Chip - 10 ct 12.6 OZ BOX,0,0,1,0,FirstIRIMtch,29:46.5
3471,3800043429,Kellogg's FiberPlus Antioxidants Chewy Bars Chocolate Chip - 5 ct 6.3 OZ BOX,NULL,KELLOGGS FIBER PLUS CHOCOLATE CHOCOLATE CHIP CHEWY 5 CT 6.3 OZ ,Kellogg's FiberPlus Antioxidants Chewy Bars Chocolate Chip - 5 ct 6.3 OZ BOX,Kellogg's FiberPlus Antioxidants Chewy Bars Chocolate Chip - 5 ct 6.3 OZ BOX,0,0,1,0,FirstIRIMtch,29:46.5
3472,3800049046,Kel-Fb Choc.Peanut Bu,NULL,KELLOGGS FIBER PLUS CHOCOLATE CHOCOLATEY PENT BTTR CHEWY 5 CT 6.3 OZ ,Kel-Fb Choc.Peanut Bu,Kel-Fb Choc.Peanut Bu,0,0,1,0,FirstIRIMtch,29:46.5
3474,3800076552,Kellogg's FiberPlus Antioxidants Protein Chewy Bars Mixed Nuts - 5 ct 7 OZ BOX,NULL,KELLOGGS FIBER PLUS COATED MIXED NUT CHEWY 5 CT 7 OZ ,Kellogg's FiberPlus Antioxidants Protein Chewy Bars Mixed Nuts - 5 ct 7 OZ BOX,Kellogg's FiberPlus Antioxidants Protein Chewy Bars Mixed Nuts - 5 ct 7 OZ BOX,0,0,1,0,FirstIRIMtch,29:46.5
2200,60418318070,Frontera Tortilla Chips Thin + Crispy 100% Natural 10 OZ BAG,NULL,FRONTERA TORTILLA CHIP ORIGINAL BAG 10 OZ ,Frontera Tortilla Chips Thin + Crispy 100% Natural 10 OZ BAG,Frontera Tortilla Chips Thin + Crispy 100% Natural 10 OZ BAG,0,0,1,0,ElvnDgtIRIMtch,29:46.5
2202,60543138212,Froose Fruit Flavored Gummy Snacks Berry Blend - 5 ct 4.5 OZ BAG,NULL,FROOSE PIECE ANIMAL BERRY BLAST 4.5 OZ 5 CT ,Froose Fruit Flavored Gummy Snacks Berry Blend - 5 ct 4.5 OZ BAG,Froose Fruit Flavored Gummy Snacks Berry Blend - 5 ct 4.5 OZ BAG,0,0,1,0,ElvnDgtIRIMtch,29:46.5
2204,87277400301,FRS Healthy Energy Orange Energy Drink Low Calorie 11.5 OZ CAN,NULL,FRS HEALTHY ENERGY ENERGY DRINK ORANGE LOW CALORIE 1 CT 11.5 OZ ,FRS Healthy Energy Orange Energy Drink Low Calorie 11.5 OZ CAN,FRS Healthy Energy Orange Energy Drink Low Calorie 11.5 OZ CAN,0,0,1,0,ElvnDgtIRIMtch,29:46.5
