UPCMasterId,UPC,GTINNumber,UPCName,GTINName,SAPHierId,DefaultHierId,BU,PepsiBrand,SubBU,BrandSource,IsPepsiProduct,IsPepsiProductOld,IRIUPC,IRI_UPCName,IRI_Category,IRI_SubCategory,OLD_IRI_Category,OLD_IRI_SubCategory,ASIN,ASIN_Name,PlanningBrandName,PlanningBrandSAPId,BrandCategory,SAPSegmentName,ParentCompany,ParentCompanyName,ParentCompanyOld,Proc_UPCName,Proc_UPCName1,Proc_UPCName2,IsUPCFuzzy,IsUPCFuzzyOld,IsUPCFuzzyNew,ECom_Category,LineExtension,TradeMark,Manufacturer,IsUPCNew,Source,IsSaturatedFatCompliant,IsSodiumCompliant,KCal,SaturatedFatInGrams,SodiumInMg,CustomCategory,CustomProductGroup,InnovationClass,InnovationSubClass,GTINMasterId,IRICategoryId,CustomUSFLNASaltySnacksSize,CustomUSCount,CustomUSSizePerUnitOz,IsMdmFuzzy,IsSapFuzzy,CLASS_NM,SIZE_DSC,WMT_ItemID,COPA_PLNG_BRND_VAL,COPA_PLNG_BRND_NM,LastUpdatedUserId,Brd_Source,MDM_GTINNumber,MDM_GTINName,Created,NAN_Category,FiananceSubBU,FinanceBrand,FinanceSubBrand,ExcludeFlag,BrandMasterId,Hrzn_Pkg_Grp_Desc,Config_Qty,Harmonized_SubCategory,Level2_Harmonized_SubCategory,Level1_Harmonized_SubCategory
1369,4300004535,NULL,Crystal Light Energy On The Go Citrus Drink Mix with Caffeine - 10 ct 0.9 OZ PKG,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,43000045351,CRYSTAL LIGHT ENERGY ON THE GO CITRUS ENERGY DRINK MIX PACKET IN BOX 10 CT 169 OZ ,CONCENTRATES CMBND,CONCENTRATES - POWDERS,CONCENTRATES CMBND,CONCENTRATES - POWDERS,NULL,NULL,NULL,NULL,NULL,NULL,KRAFT HEINZ CO,The Kraft Heinz Company,KRAFT HEINZ CO,CRYSTAL LIGHT ENERGY ON THE GO CITRUS ENERGY DRINK MIX PACKET IN BOX 10 CT 169 OZ ,Crystal Light Energy On The Go Citrus Drink Mix with Caffeine - 10 ct 0.9 OZ PKG,Crystal Light Energy On The Go Citrus Drink Mix with Caffeine - 10 ct 0.9 OZ PKG,0,0,1,Other,CRYSTAL LIGHT ENERGY ON THE GO,CRYSTAL LIGHT,KRAFT HEINZ CO,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54156,N/A,10 CT,0.09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,CONCENTRATES,Beverages Other,PAB LRB
2275,5200032016,52000320169,Gatorade Glacier Freeze (32 Fo),Gatorade Frost Crisp & Cool Glacier Freeze Thirst Quencher 32 Fluid Ounce Plastic Bottle,NULL,NULL,Beverages,Gatorade,Gatorade,Corporate,1,1,5200032016,GATORADE GLACIER FREEZE 32 FO,SPORTS DRINKS,SPORTS DRINKS,SPORTS DRINKS CMBND,SPORTS DRINKS,NULL,NULL,GA LQ 32oz,G005,Single Serve,GATNA,PEPSICO INC,Pepsico Inc,PEPSICO INC,GATORADE GLACIER FREEZE 32 FO,Gatorade Frost Crisp & Cool Glacier Freeze Thirst Quencher 32 Fluid Ounce Bottle,Gatorade Frost Crisp & Cool Glacier Freeze Thirst Quencher 32 Fluid Ounce Plastic Bottle,0,0,1,Other,NULL,NULL,THE QUAKER,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,GTQ RTD,Hydration,NULL,NULL,21080,753022,NULL,NULL,NULL,0,0,GATORADE SPORTS DRINKS,660 EA,10450667,G005,GA LQ 32oz,FirstIRIMtch,Corporate,52000320169,Gatorade Frost Crisp & Cool Glacier Freeze Thirst Quencher 32 Fluid Ounce Bottle,29:46.5,NULL,NAN,Gatorade,GTQ Liquid,0,2,32oz 15P,1,SPORTS DRINKS,Beverages RTD,PAB LRB
2278,5200032212,52000322125,Gatorade G Series Frost Orange Strawberry Thirst Quencher 32 Oz Btl,Gatorade Frost Orange Strawberry Thirst Quencher 32 Fluid Ounce Plastic Bottle,NULL,NULL,Beverages,Gatorade,Gatorade,Corporate,1,1,52000322123,GATORADE PERFORM AM ORANGE STRAWBERRY THIRST QUENCHER PLASTIC BOTTLE 1 CT 32 OZ ,SPORTS DRINKS,SPORTS DRINKS,SPORTS DRINKS CMBND,SPORTS DRINKS,NULL,NULL,GA LQ 32oz,G005,Single Serve,GATNA,PEPSICO INC,Pepsico Inc,PEPSICO INC,GATORADE PERFORM AM ORANGE STRAWBERRY THIRST QUENCHER PLASTIC BOTTLE 1 CT 32 OZ ,Gatorade Frost Orange Strawberry Thirst Quencher 32 Fluid Ounce Plastic Bottle,Gatorade Frost Orange Strawberry Thirst Quencher 32 Fluid Ounce Plastic Bottle,0,0,1,Other,GATORADE THIRST QUENCHER,TOTAL GATORADE SD,PEPSICO,0,ShiptShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21088,62869,N/A,1 CT,32,0,0,GATORADE SPORTS DRINKS,32 OZ,NULL,G005,GA LQ 32oz,FirstIRIMtch,Corporate,52000322125,Gatorade Frost Orange Strawberry Thirst Quencher 32 Fluid Ounce Plastic Bottle,29:46.5,NULL,NAN,Gatorade,GTQ Liquid,0,2,32oz 12L,12,SPORTS DRINKS,Beverages RTD,PAB LRB
92,85593000108,NULL,Aleia's Chocolate Chip Cookies Gluten & Wheat Free All Natural 9 OZ BAG,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,8.56E+11,ALEIAS CHOCOLATE CHIP CHOCOLATE CHIP 1 CT 12 OZ ,COOKIES,COOKIES,PEPSICO REVIEWS CATEGORIES US,COOKIES,NULL,NULL,NULL,NULL,NULL,NULL,ALEIAS GLUTEN FREE FOODS,Aleia S Gluten Free Foods Llc,ALEIAS GLUTEN FREE FOODS,ALEIAS CHOCOLATE CHIP CHOCOLATE CHIP 1 CT 12 OZ ,Aleia's Chocolate Chip Cookies Gluten & Wheat Free All Natural 9 OZ BAG,Aleia's Chocolate Chip Cookies Gluten & Wheat Free All Natural 9 OZ BAG,0,0,1,Other,ALEIAS,ALEIAS,ALEIAS GLUTEN FREE FOODS,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,288858,N/A,1 CT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ElvnDgtIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,COOKIES,Extended Macrosnacks,TOTAL MACROSNACKS
93,85593000150,NULL,Aleia's Chocolate Chip Cookies Gluten & Wheat Free All Natural 9 OZ BAG,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,8.56E+11,ALEIAS CHOCOLATE CHIP CHOCOLATE CHIP 1 CT 9 OZ ,COOKIES,COOKIES,PEPSICO REVIEWS CATEGORIES US,COOKIES,NULL,NULL,NULL,NULL,NULL,NULL,ALEIAS GLUTEN FREE FOODS,NULL,ALEIAS GLUTEN FREE FOODS,ALEIAS CHOCOLATE CHIP CHOCOLATE CHIP 1 CT 9 OZ ,Aleia's Chocolate Chip Cookies Gluten & Wheat Free All Natural 9 OZ BAG,Aleia's Chocolate Chip Cookies Gluten & Wheat Free All Natural 9 OZ BAG,0,0,1,Other,ALEIAS,ALEIAS,ALEIAS GLUTEN FREE FOODS,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,288867,N/A,1 CT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ElvnDgtIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,COOKIES,Extended Macrosnacks,TOTAL MACROSNACKS
96,85593000112,NULL,Aleia's Peanut Butter Cookies Gluten Free 12 OZ BAG,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,8.56E+11,ALEIAS PEANUT BUTTER 1 CT 12 OZ ,COOKIES,COOKIES,PEPSICO REVIEWS CATEGORIES US,COOKIES,NULL,NULL,NULL,NULL,NULL,NULL,ALEIAS GLUTEN FREE FOODS,NULL,ALEIAS GLUTEN FREE FOODS,ALEIAS PEANUT BUTTER 1 CT 12 OZ ,Aleia's Peanut Butter Cookies Gluten Free 12 OZ BAG,Aleia's Peanut Butter Cookies Gluten Free 12 OZ BAG,0,0,1,Other,ALEIAS,ALEIAS,ALEIAS GLUTEN FREE FOODS,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,288861,N/A,1 CT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ElvnDgtIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,COOKIES,Extended Macrosnacks,TOTAL MACROSNACKS
101,8425326965,NULL,Alm Drm Nd Lf Coconut,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,84253269651,ALMOND DREAM COCONUT ALMOND YOGURT RFG 1 CT 6 OZ ,PEPSICO REVIEWS CATEGORIES US,YOGURT,PEPSICO REVIEWS CATEGORIES US,YOGURT,NULL,NULL,NULL,NULL,NULL,NULL,THE HAIN CELESTIAL GROUP INC,Hain Celestial Group,THE HAIN CELESTIAL GROUP INC,ALMOND DREAM COCONUT ALMOND YOGURT RFG 1 CT 6 OZ ,Alm Drm Nd Lf Coconut,Alm Drm Nd Lf Coconut,0,0,1,Other,ALMOND DREAM,ALMOND DREAM,THE HAIN CELESTIAL GROUP INC,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,243264,N/A,1 CT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,DAIRY,NON-PEP CATEGORIES,NON-PEP CATEGORIES
107,3400011424,NULL,Almond Joy Pieces Candy Pouch 10 OZ BAG,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,34000114241,PETER PAUL ALMOND JOY PIECES MILK CHOC COCNT ALMD RESEALABL STND UP BG 1 CT 10 OZ ,CHOCOLATE CANDY,TOTAL CHOCOLATE CANDY,PEPSICO REVIEWS CATEGORIES US,TOTAL CHOCOLATE CANDY,NULL,NULL,NULL,NULL,NULL,NULL,THE HERSHEY COMPANY,NULL,THE HERSHEY COMPANY,PETER PAUL ALMOND JOY PIECES MILK CHOC COCNT ALMD RESEALABL STND UP BG 1 CT 10 OZ ,Almond Joy Pieces Candy Pouch 10 OZ BAG,Almond Joy Pieces Candy Pouch 10 OZ BAG,0,0,1,Other,PETER PAUL ALMOND JOY PIECES,PETER PAUL,THE HERSHEY COMPANY,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,183461,N/A,1 CT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,EXT: NON-PEP CATEGORIES,Extended Macrosnacks,TOTAL MACROSNACKS
1371,4300003695,NULL,Cry Lt Otg Eng Pchmn,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,4300003695,CRLT ENRG PCH MNG MX 10CT .7 OZ,DRINK MIXES,CONCENTRATES - POWDERS,CONCENTRATES CMBND,CONCENTRATES - POWDERS,NULL,NULL,NULL,NULL,NULL,NULL,KRAFT HEINZ COMPANY,The Kraft Heinz Company,KRAFT HEINZ CO,CRLT ENRG PCH MNG MX 10CT .7 OZ,Cry Lt Otg Eng Pchmn,Cry Lt Otg Eng Pchmn,0,0,1,Other,NULL,NULL,KRAFT G.F.,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,747220,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,CONCENTRATES,Beverages Other,PAB LRB
1384,4300094502,NULL,Cry Lt Otg Lemonade,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,4300094502,CRLT NAT LMND DRK MX 10CT 1.4 OZ,DRINK MIXES,CONCENTRATES - POWDERS,CONCENTRATES CMBND,CONCENTRATES - POWDERS,NULL,NULL,NULL,NULL,NULL,NULL,KRAFT HEINZ COMPANY,The Kraft Heinz Company,KRAFT HEINZ CO,CRLT NAT LMND DRK MX 10CT 1.4 OZ,Cry Lt Otg Lemonade,Cry Lt Otg Lemonade,0,0,1,Other,NULL,NULL,KRAFT G.F.,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,747586,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,CONCENTRATES,Beverages Other,PAB LRB
108,5571202572,NULL,Alpen Muesli Nsa Crl,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,5571202572,ALPE NSGA MUESLI CEREAL 14 OZ,RTE CEREAL,RTE CEREAL,RTE CEREAL,RTE CEREAL,NULL,NULL,NULL,NULL,NULL,NULL,POST FOODS LLC,Post Holdings Inc,BRIGHT FOOD,ALPE NSGA MUESLI CEREAL 14 OZ,Alpen Muesli Nsa Crl,Alpen Muesli Nsa Crl,0,0,1,Other,NULL,NULL,WEETABIX,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,743567,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,RTE CEREAL,Quaker Core,QUAKER FOODS
109,8332201581,NULL,Alpina Revive Greek Yogurt Blueberry + Antioxidant Berries Non Fat Natural 6 OZ CUP,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,83322015811,ALPINA BLUEBERRY YOGURT RFG 1 CT 6 OZ ,PEPSICO REVIEWS CATEGORIES US,YOGURT,PEPSICO REVIEWS CATEGORIES US,YOGURT,NULL,NULL,NULL,NULL,NULL,NULL,ALPINA PRODUCTOS ALIMENTICIOS,NULL,ALPINA PRODUCTOS ALIMENTICIOS,ALPINA BLUEBERRY YOGURT RFG 1 CT 6 OZ ,Alpina Revive Greek Yogurt Blueberry + Antioxidant Berries Non Fat Natural 6 OZ CUP,Alpina Revive Greek Yogurt Blueberry + Antioxidant Berries Non Fat Natural 6 OZ CUP,0,0,1,Other,ALPINA,ALPINA,ALPINA PRODUCTOS ALIMENTICIOS,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,242883,N/A,1 CT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,DAIRY,NON-PEP CATEGORIES,NON-PEP CATEGORIES
111,4144900210,NULL,Alpine Original Spiced Apple Cider Instant Drink Mix - 10 ct 7.4 OZ BOX,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,43000006971,MIO STRAWBERRY ORANGE DRINK MIX PLASTIC CONTAINER 1 CT 96 OZ ,CONCENTRATES CMBND,CONCENTRATES - POWDERS,Unassigned,Unassigned,NULL,NULL,NULL,NULL,NULL,NULL,KRAFT HEINZ CO,NULL,UnAssigned,Alpine Original Spiced Apple Cider Instant Drink Mix - 10 ct 7.4 OZ BOX,Alpine Original Spiced Apple Cider Instant Drink Mix - 10 ct 7.4 OZ BOX,Alpine Original Spiced Apple Cider Instant Drink Mix - 10 ct 7.4 OZ BOX,1,1,0,Other,MIO,MIO,KRAFT FOODS INC,0,ShiptShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,703741,N/A,1 CT,1.62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AdminMatchShipt,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,CONCENTRATES,Beverages Other,PAB LRB
112,71296300020,NULL,Alprose Choc. Bar Par,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,7.13E+11,ALPROSE DARK CHOCOLATE PAPER WRAPPED 1 CT 3.5 OZ ,CHOCOLATE CANDY,TOTAL CHOCOLATE CANDY,PEPSICO REVIEWS CATEGORIES US,TOTAL CHOCOLATE CANDY,NULL,NULL,NULL,NULL,NULL,NULL,CHOCOLAT ALPROSE SA,Barry Callebaut Ag,CHOCOLAT ALPROSE SA,ALPROSE DARK CHOCOLATE PAPER WRAPPED 1 CT 3.5 OZ ,Alprose Choc. Bar Par,Alprose Choc. Bar Par,0,0,1,Other,ALPROSE,ALPROSE,CHOCOLAT ALPROSE SA,0,Shoprite,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,263989,N/A,1 CT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ElvnDgtIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,EXT: NON-PEP CATEGORIES,Extended Macrosnacks,TOTAL MACROSNACKS
114,71296300030,NULL,Alprose Tommy Milk Chocolate Bears 1.75 OZ BAG,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,7.13E+11,ALPROSE MILK CHOCOLATE PLASTIC BAG 1 CT 1.76 OZ ,CHOCOLATE CANDY,TOTAL CHOCOLATE CANDY,PEPSICO REVIEWS CATEGORIES US,TOTAL CHOCOLATE CANDY,NULL,NULL,NULL,NULL,NULL,NULL,CHOCOLAT ALPROSE SA,NULL,CHOCOLAT ALPROSE SA,ALPROSE MILK CHOCOLATE PLASTIC BAG 1 CT 1.76 OZ ,Alprose Tommy Milk Chocolate Bears 1.75 OZ BAG,Alprose Tommy Milk Chocolate Bears 1.75 OZ BAG,0,0,1,Other,ALPROSE,ALPROSE,CHOCOLAT ALPROSE SA,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,263996,N/A,1 CT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ElvnDgtIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,EXT: NON-PEP CATEGORIES,Extended Macrosnacks,TOTAL MACROSNACKS
115,71296300031,NULL,Alprose Tommy Swiss Dark Chocolate Bears Pareve 1.75 OZ BAG,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,7.13E+11,ALPROSE DARK CHOCOLATE PLASTIC BAG 1 CT 1.75 OZ ,CHOCOLATE CANDY,TOTAL CHOCOLATE CANDY,PEPSICO REVIEWS CATEGORIES US,TOTAL CHOCOLATE CANDY,NULL,NULL,NULL,NULL,NULL,NULL,CHOCOLAT ALPROSE SA,NULL,CHOCOLAT ALPROSE SA,ALPROSE DARK CHOCOLATE PLASTIC BAG 1 CT 1.75 OZ ,Alprose Tommy Swiss Dark Chocolate Bears Pareve 1.75 OZ BAG,Alprose Tommy Swiss Dark Chocolate Bears Pareve 1.75 OZ BAG,0,0,1,Other,ALPROSE,ALPROSE,CHOCOLAT ALPROSE SA,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,263997,N/A,1 CT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ElvnDgtIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,EXT: NON-PEP CATEGORIES,Extended Macrosnacks,TOTAL MACROSNACKS
117,81767001033,NULL,Alter Eco Velvet Truffles Dark Milk Chocolate Organic - 10 ct 4.2 OZ BOX,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,8.18E+11,ALTER ECO DRK MLK CHCL VLV TRF STAND UP BOX 1 CT 4.2 OZ ,CHOCOLATE CANDY,TOTAL CHOCOLATE CANDY,PEPSICO REVIEWS CATEGORIES US,TOTAL CHOCOLATE CANDY,NULL,NULL,NULL,NULL,NULL,NULL,ALTER ECO,NULL,ALTER ECO,ALTER ECO DRK MLK CHCL VLV TRF STAND UP BOX 1 CT 4.2 OZ ,Alter Eco Velvet Truffles Dark Milk Chocolate Organic - 10 ct 4.2 OZ BOX,Alter Eco Velvet Truffles Dark Milk Chocolate Organic - 10 ct 4.2 OZ BOX,0,0,1,Other,ALTER ECO,ALTER ECO,ALTER ECO,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,282630,N/A,1 CT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ElvnDgtIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,EXT: NON-PEP CATEGORIES,Extended Macrosnacks,TOTAL MACROSNACKS
118,68792300028,NULL,Amelia Cranberry-Lime Seltzer 33.8 OZ BTL,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,6.88E+11,AMELIA CRANBERRY LIME SELTZER WATER PLASTIC BOTTLE 1 CT 33.8 OZ ,BOTTLED WATER,SPARKLING/SELTZER WATER,TOTAL WATER,SPARKLING/SELTZER WATER,NULL,NULL,NULL,NULL,NULL,NULL,AMELIA SPRINGS WATER,NULL,AMELIA SPRINGS WATER,AMELIA CRANBERRY LIME SELTZER WATER PLASTIC BOTTLE 1 CT 33.8 OZ ,Amelia Cranberry-Lime Seltzer 33.8 OZ BTL,Amelia Cranberry-Lime Seltzer 33.8 OZ BTL,0,0,1,Other,AMELIA SPRINGS,AMELIA SPRINGS,AMELIA SPRINGS WATER,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,110458,N/A,1 CT,33.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ElvnDgtIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,TOTAL WATER,Beverages RTD,PAB LRB
2280,5200032012,52000320121,Gatorade Frst Rptde Rsh (32 Fo),Gatorade Frost Riptide Rush Thirst Quencher 32 Fluid Ounce Plastic Bottle,NULL,NULL,Beverages,Gatorade,Gatorade,Corporate,1,1,52000320122,GATORADE PERFORM FROST RIPTIDE RUSH THIRST QUENCHER PLASTIC BOTTLE 1 CT 32 OZ ,SPORTS DRINKS,SPORTS DRINKS,SPORTS DRINKS CMBND,SPORTS DRINKS,NULL,NULL,GA LQ 32oz,G005,Single Serve,GATNA,PEPSICO INC,Pepsico Inc,PEPSICO INC,GATORADE PERFORM FROST RIPTIDE RUSH THIRST QUENCHER PLASTIC BOTTLE 1 CT 32 OZ ,Gatorade Frost Riptide Rush Thirst Quencher 32 Fluid Ounce Bottle,Gatorade Frost Riptide Rush Thirst Quencher 32 Fluid Ounce Plastic Bottle,0,0,1,Other,GATORADE THIRST QUENCHER,TOTAL GATORADE SD,PEPSICO,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,GTQ RTD,Hydration,NULL,NULL,21078,62855,N/A,1 CT,32,0,0,GATORADE SPORTS DRINKS,32 FZ,19477005,G005,GA LQ 32oz,FirstIRIMtch,Corporate,52000320121,Gatorade Frost Riptide Rush Thirst Quencher 32 Fluid Ounce Bottle,29:46.5,NULL,NAN,Gatorade,GTQ Liquid,0,2,32oz 15L,15,SPORTS DRINKS,Beverages RTD,PAB LRB
113,71296300023,NULL,Alprose Cho Bar White,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,7.13E+11,ALPROSE WHITE CHOCOLATE PAPER WRAPPED 1 CT 3.5 OZ ,CHOCOLATE CANDY,TOTAL CHOCOLATE CANDY,PEPSICO REVIEWS CATEGORIES US,TOTAL CHOCOLATE CANDY,NULL,NULL,NULL,NULL,NULL,NULL,CHOCOLAT ALPROSE SA,Barry Callebaut Ag,CHOCOLAT ALPROSE SA,ALPROSE WHITE CHOCOLATE PAPER WRAPPED 1 CT 3.5 OZ ,Alprose Cho Bar White,Alprose Cho Bar White,0,0,1,Other,ALPROSE,ALPROSE,CHOCOLAT ALPROSE SA,0,Shoprite,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,263992,N/A,1 CT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ElvnDgtIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,EXT: NON-PEP CATEGORIES,Extended Macrosnacks,TOTAL MACROSNACKS
119,68792300058,NULL,Amelia Lemon-Lime Sparkling Water - 4 pk 12 OZ CAN,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,6.88E+11,AMELIA LEMON LIME SPARKLING WATER CAN 4 CT 48 OZ ,BOTTLED WATER,SPARKLING/SELTZER WATER,TOTAL WATER,SPARKLING/SELTZER WATER,NULL,NULL,NULL,NULL,NULL,NULL,AMELIA SPRINGS WATER,NULL,AMELIA SPRINGS WATER,AMELIA LEMON LIME SPARKLING WATER CAN 4 CT 48 OZ ,Amelia Lemon-Lime Sparkling Water - 4 pk 12 OZ CAN,Amelia Lemon-Lime Sparkling Water - 4 pk 12 OZ CAN,0,0,1,Other,AMELIA SPRINGS,AMELIA SPRINGS,AMELIA SPRINGS WATER,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,110460,N/A,4 CT,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ElvnDgtIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,TOTAL WATER,Beverages RTD,PAB LRB
